sample_index,sample_id,label,class_name,source_cube,cube_suffix,seed_id,relative_mat_path,relative_csv_path,mat_sha256,csv_sha256
110,0-2/31,0,HBS,0-2,2,31,0-2/31.mat,0-2/31.csv,fa6b8f4f960fd14a2652c28fc6c8f039804db6e6c86cb065e9191c56142feee3,aa1721038375fe27ce44cc425f3e36cbc0f1cc81bbb3bf00025d788c2a5e0d2e
111,0-2/32,0,HBS,0-2,2,32,0-2/32.mat,0-2/32.csv,0b31b50bea1c76ede7dd61b2ad0e12760770f641e2b54c8d3258e4ac22055062,587a185aea41e1ac3b42b8d7110a73ea6f980ee70a6acde9eec8ebf0b413ade6
112,0-2/33,0,HBS,0-2,2,33,0-2/33.mat,0-2/33.csv,56e9f639e8ebf6a9d5372d78f7258a4ce91319dc43fde91aba42a0db7e2ad1a4,9c04266046e7f634cdfa8a094bf73ad945b1121faa851c62ab294b62c29f0d64
113,0-2/34,0,HBS,0-2,2,34,0-2/34.mat,0-2/34.csv,08564f3844113f9c386253fd81eaed95c99616e80a687a30432b8760228de08a,b32f802ee4261ffcfbd73fe3ed48d27c3deb80f28cba2b8fc83ac2fe6a7e26c0
114,0-2/35,0,HBS,0-2,2,35,0-2/35.mat,0-2/35.csv,a89d63fd9c492e5a01ff4c2acc1af2e7cc48a41cc7d8cf0f7406ed44edbff69b,ca485ce6f6e13a516f011acad3249f88c9fdaf227d706d164e36c71b15524ecd
115,0-2/36,0,HBS,0-2,2,36,0-2/36.mat,0-2/36.csv,03879b065b66af201db75c3efad1ff62563380d26ee63f9b0e4154bbf35edc35,4da832a8c1dd03b334f30dd0407d686163e7c6621b1f871ad9e1cc5d827998fd
116,0-2/37,0,HBS,0-2,2,37,0-2/37.mat,0-2/37.csv,fabf4dd99324f05b93a5d8a8f79eafc3c7f7a6e29ed7afcbffd33c16c2d5055f,29f48390d3fc38914b93326abd463236d8b9dd6fd59fde475620a60c6da1ba38
117,0-2/38,0,HBS,0-2,2,38,0-2/38.mat,0-2/38.csv,756ebf6fd58e00b75875b7e689433981a59e71fc3b7009137f8c6211817a58bb,cd5953a3533d73668618c263d5ab91570bb3574ae0a9009c10cd4e78542c0afb
118,0-2/39,0,HBS,0-2,2,39,0-2/39.mat,0-2/39.csv,0ab5d6602656af0956bb8fb87b2d01c4b833a8e9e2c3161951cda250bda8226f,1fb29c6d8be8be648ff23cf271250597d84676b61dd539dda2e83ec1e2490054
119,0-2/40,0,HBS,0-2,2,40,0-2/40.mat,0-2/40.csv,8015bf2bdbf6cf1e159f25dd42b213d441f63204fd4a3e1e909673bc6a498486,86deba755b40e52113c940d97d9477612700e7400e46581a06d283ce04c79d0c
120,0-2/41,0,HBS,0-2,2,41,0-2/41.mat,0-2/41.csv,b7f23aa6092cc0833700347349d57b737a17417bc49d1f722a9d85c966ba4428,5729067ed8c936c4432737dd52d9d8531f65b3284e628855204fafd70c52ca99
121,0-2/42,0,HBS,0-2,2,42,0-2/42.mat,0-2/42.csv,5db8010e2d40766a3345e1a7b4341b12c69bf3c892375b8de52eabab8175308f,4b343fce5b702e833ef7be398ffd7ce1260b5f54984ee54b9dd4a7d3d1d0cee8
122,0-2/43,0,HBS,0-2,2,43,0-2/43.mat,0-2/43.csv,1f64ab50461f92c9fcd9dec4cd395a6e66cc3c6cc74b422984a9f3286cecb51d,a4e6929a02bb2b6fecd12d07672d08cd578542a8a04c5ffd42441779d5a42126
123,0-2/44,0,HBS,0-2,2,44,0-2/44.mat,0-2/44.csv,618f3a6556efe246c13ed8d83d913025f4531bfe99fb35227457d72bfd37f56e,6c44071dfce084d7db00429fde1944ec6719224ef5d33098ab377f2163e2c920
124,0-2/45,0,HBS,0-2,2,45,0-2/45.mat,0-2/45.csv,9b961f79536007a64df8d4aa3145ee0ce0ebe8e58d39aafc0a73c9f76a1556f7,08753ea8a9e3fc3f9ea0a3cb6bd13005251e7490cffe3f35ef19b6cb0a117930
125,0-2/46,0,HBS,0-2,2,46,0-2/46.mat,0-2/46.csv,4bb86823960c6734f570d06407783098c04d56ae1f64f5421d2584a6339055d5,95a8932cddb21b883bf23e728173ecbbeced37c20e11658b296c608ec8955038
126,0-2/47,0,HBS,0-2,2,47,0-2/47.mat,0-2/47.csv,e3cd3b22849d83a05a7cde31e14e412b3b6f484d380f46c80d9f419d84de15dd,53eb01072908cc57227e109eb66f2f429b31b17be2f4a7f3fbe5bcc682b0aab2
127,0-2/48,0,HBS,0-2,2,48,0-2/48.mat,0-2/48.csv,5dd3ce9e3f14fad6a4498c00fb2486a3af6fa078ba57e86deba0a5068148c65d,6d0706ac17ebbb6538ca36bc1d587ba7f2a08db64387faef188e422aa3e7d674
128,0-2/49,0,HBS,0-2,2,49,0-2/49.mat,0-2/49.csv,a1768623ca854f1711022e8650a8d612ac017e37f497c7243bbb8de7573a0a09,969b8e2a76401c2d3adab4408b963b6dc6ff56e83578d5f64cc94f30616dec63
129,0-2/50,0,HBS,0-2,2,50,0-2/50.mat,0-2/50.csv,2f7612923a3e2607c539a79454b3a8b8627a05f19aae3e259c2f17833e0946da,dce1616275c29212b3c9e4462e496641396314569563218bcfa214cb70ebac51
130,0-2/51,0,HBS,0-2,2,51,0-2/51.mat,0-2/51.csv,1bccc29cf61e7e0eca0fdff0309f1d3cee41dcbbee0b95b17515424bbd8b5256,3d441fde82726cfe140bcfece36a37cbcf359a4eeabfd910a4fe5c869f6c08d3
131,0-2/52,0,HBS,0-2,2,52,0-2/52.mat,0-2/52.csv,415dc9d1cb471cb0e767b19e148deef1da7367bbf5cae14854e75ece0d84d824,9d051a5001f9a9e8d9e7ebd30a464be9dcdeb0785ad4598830ad1ce3e9b9d9ad
132,0-2/53,0,HBS,0-2,2,53,0-2/53.mat,0-2/53.csv,b55df54250ae04e5e10d662d8efc06b5208ee96dc31a43efb491af16852b0ea1,ce8eadc19d2569165f4139b40abd2101b18116b3b66289fde6853b3647518662
133,0-2/54,0,HBS,0-2,2,54,0-2/54.mat,0-2/54.csv,926911ecd50f4d7672f985b49c21b0385401b99233ac1cdd279fec325ea7a031,8db59c76708b43fb217bcb38f138ce84aa207a975d7fdb30df63618827c96a55
134,0-2/55,0,HBS,0-2,2,55,0-2/55.mat,0-2/55.csv,e8c33daba099e9c8db57fbb6c20d6f7b63009224fa70792e2959e9b6a35d9c4b,356efc48752dc5e36abdcaa8a299ae4c5e09ae3e819dbd7792a163a192702052
135,0-2/56,0,HBS,0-2,2,56,0-2/56.mat,0-2/56.csv,796d259690efb395ad41d75edb142b1aeab57fe639371602e8201c8864cba9c4,6730a3566033d687d2f749b188649b9eb8eddd588520bee72d286099b55065ba
136,0-2/57,0,HBS,0-2,2,57,0-2/57.mat,0-2/57.csv,cb9949ebc6bdc5655574d268dba1c1610be1178e6eb1788c139492818d1b79eb,31bdbb5cc6e9bc44928c9c2a6797c5e84dc0021fe6dcfb9b369f277ca1154b17
137,0-2/58,0,HBS,0-2,2,58,0-2/58.mat,0-2/58.csv,3955816bf333af5c5cb9c75a174879beebd2ec9e1e5b646b6eba6bfaa80a0e40,bb90e53005e9226f973a60dd39801738867366dcfd767b8ffc089cef08c016a0
138,0-2/59,0,HBS,0-2,2,59,0-2/59.mat,0-2/59.csv,6b095a44e30d093679c22ee0216be53edec46d766c5b61007da1032604d11af9,aa1a8851a5f3cc71b81dd42d9e4f0d59c45469bf51b0e95a0c543a9a3689f5de
139,0-2/60,0,HBS,0-2,2,60,0-2/60.mat,0-2/60.csv,d5f6109e9314574852c56e121fada04a163668634daa761ec4ddeae59f0513a2,f0efa012d1fd60a9a2445efdfb0d735395e69bdfed3bcdc4c36429a24fb391ef
140,0-2/61,0,HBS,0-2,2,61,0-2/61.mat,0-2/61.csv,331f2f3a93e626fb848985321f87bd7b6fbd3ce03036f521cc72c60f73175e29,e16e232892d5424e635a6b4f8c08f4c019f13b8b3abe30c51330a2a3ca1f5faa
141,0-2/62,0,HBS,0-2,2,62,0-2/62.mat,0-2/62.csv,e22d6889bd471a6982ac42d9b0c9f778030b3103105ea1d6640872ddfdccf993,3f0183f8356cc4e771ea90fe8cac1dfdb0b03030bb4e60d9d3e68d46a55c739b
142,0-2/63,0,HBS,0-2,2,63,0-2/63.mat,0-2/63.csv,a5404f8ddbd3f0d8ef7f18d61b3443629090e37996c9df4a5f4df4a8f9e561f7,d79fc8a45f299a1e6c17a5b47a1de1e4c9718809761e3393f759bf7a6f4aa97e
143,0-2/64,0,HBS,0-2,2,64,0-2/64.mat,0-2/64.csv,44e3241a74b7bb66920f530af7085a3c335f5ffbd24bacdf3a4254dc669b5e09,ded24c2211b036dade24d58024404cbd864643aa075c9a0c34d8b821e24ec131
144,0-2/65,0,HBS,0-2,2,65,0-2/65.mat,0-2/65.csv,67963d806298706b03ad62a7d0a548ccb858da99b5677176ccfda783081bfd65,44a94205788918ec939fed2e0ed8d9fca473c01e0fb2b156cc560a1bcc26703a
145,0-2/66,0,HBS,0-2,2,66,0-2/66.mat,0-2/66.csv,7a59eb500552216032d657edd1533a012bb8ccfaa5595945e43147b47e4f0ca9,62983697669be232be1b73d38a4d370293fd13866089243635deefbf07d718e8
146,0-2/67,0,HBS,0-2,2,67,0-2/67.mat,0-2/67.csv,66e815db6d9fa9523ff0802f4f44e88010f6473ab47f6beab3a05ad79d623ce9,56e216c31f924fd860153b00e9fe10bc1a6b958fcb3bfa27a13cc67d12145cb9
147,0-2/68,0,HBS,0-2,2,68,0-2/68.mat,0-2/68.csv,730ef1fde8c5952fa2a81110cb5318f253d995772b6ba0d2c6b612e207307db1,7d9b1f7d801f798228e2f9bcd40d54aab2e59c7a0306c1e8521778158728361c
148,0-2/69,0,HBS,0-2,2,69,0-2/69.mat,0-2/69.csv,b30d50712e1c9af4f58614a3aab2b043dab6211d19fce6040e3b5a1c2cff61f7,49e659325d0ce10546e649361e2f9e7e9837e0e8122a06ccff5aedd744f2f26c
149,0-2/70,0,HBS,0-2,2,70,0-2/70.mat,0-2/70.csv,69d971a9f78783a2b9052107609e076349391e105470cc0e680af405c33b00aa,844b31c5166204a35545dc0d094b2e31ffd4b9df35c3809cffa12c4017c8a043
150,0-2/71,0,HBS,0-2,2,71,0-2/71.mat,0-2/71.csv,4c5dcbfc7806f5d8e5e92a78d6c88fb158310e033fa36ab30ecdcd219caa8703,5e48072a6ba8f8280e5385a2ef9dea1f88e86c1100ad074accbd3974032cdbb8
151,0-2/72,0,HBS,0-2,2,72,0-2/72.mat,0-2/72.csv,2311991fa3ecf5e0f629df131a29992d0ac1b86cef2df3d881627a244f35a48b,81463659a70a94336405d4e1bbe512a5e99ab90fea772da9dee588223f030a46
152,0-2/73,0,HBS,0-2,2,73,0-2/73.mat,0-2/73.csv,e9f5872138bfea97b03b8cfbe6d6505c78f3a0490f097011c2ede7fc87759d3b,3b77f4e4785d40b09bd4daf6a2f0df0fd13389657a18df7bb58800cf771dd5e5
153,0-2/74,0,HBS,0-2,2,74,0-2/74.mat,0-2/74.csv,86ff626e86b487f39a2d49843dbd19bd417e938788647416fcdb15fd31b09bd9,8e2f16585e150d6894b76653a5c30f4caa190ba067c249813e7c081c7e305916
154,0-2/75,0,HBS,0-2,2,75,0-2/75.mat,0-2/75.csv,f0623e91fc6fa052b102c66777f2b6b3e319091ba2eff486a7f8c7194e296e5d,7ba30e89ea149980f6eeb0e0e251426c11054d3ada6d4c1cb653225b8ccc087c
155,0-2/76,0,HBS,0-2,2,76,0-2/76.mat,0-2/76.csv,e30e7459c1a5de3c31f18ac3c6a15bc2a09c96ec8f38e01346cc6dc7e3165a58,1737cbacba044ebed35fa3430282f5073f8601677476616d74b2dfa9ae697916
156,0-2/77,0,HBS,0-2,2,77,0-2/77.mat,0-2/77.csv,befa1499b2b49350ec3d576ba6da84a42af78987ec9fbdc540ae665008e6f4f2,961598b939360eb693b6362a83876d51461c0bac4b5e58ebe1885d129224852e
157,0-2/78,0,HBS,0-2,2,78,0-2/78.mat,0-2/78.csv,31302fd8d1a42a96bdee7f91b34b884a1439f7e93c9e167f9832754e745b9586,e596423505e77bfa2e8aba8c10f8897ba913b2811e608f0607b1c56bfe447c34
158,0-2/79,0,HBS,0-2,2,79,0-2/79.mat,0-2/79.csv,761283e2ca9f9307df58f8e0b040c911d4fc4c01ff5f1ef843a49350587df5c9,3afac59e634ee692dafec95fae0dd5e5f964ed99563a190537cc095c3b38fbde
159,0-2/80,0,HBS,0-2,2,80,0-2/80.mat,0-2/80.csv,5a1c097682e1b578168bc234144cd4fda52f4594d883ef8a90269cfb2511f8ea,db4d05dc5fd7555614b45cc75e685ce066dea9d85036011cd4c03b5d36cbe67b
160,1-1/1,1,HBX,1-1,1,1,1-1/1.mat,1-1/1.csv,a65bb5bf554d02ebaeaaade400f703b4d9feaaf30e9a90be4a011a12fd8c8978,cef2b91b99fdc55863c60ec6f50a6a6bc47be4eb1b6ba3c2ac19ca232853e00e
161,1-1/2,1,HBX,1-1,1,2,1-1/2.mat,1-1/2.csv,3d69aa99f30e94e598d8130e9677232f0f5a292f71c964326939f027baa539d8,15ad32140f5c941cf0b485c2ef703a69c3206cdababb582d99cfb63c59ffa4d1
162,1-1/3,1,HBX,1-1,1,3,1-1/3.mat,1-1/3.csv,75d6376c8f2af7b2ce100c43ab0cb6619e235e2b838af055794811480fd84e9f,a20d300207501565d027d84b25746a5f644b9dbbdbefb3fa886926a06e22c886
163,1-1/4,1,HBX,1-1,1,4,1-1/4.mat,1-1/4.csv,9aae64d1da517b10859ed4020a4ffeeaae4b4e91392c12acdb3bb8d6f10f7f27,6edf35b94e28d9a70457a1915576bf80262601a19fc92ebfbee82589d556fd6f
164,1-1/5,1,HBX,1-1,1,5,1-1/5.mat,1-1/5.csv,707cc9cb984e0a6e6885484ebb5c2c86ffde88ad9fc5f4c106221288838ba0de,a0e10a133f04f1bc3a5cd570f2fbde1c02c990883adc39b16adc1a14ecf2282c
165,1-1/6,1,HBX,1-1,1,6,1-1/6.mat,1-1/6.csv,ee9a0cae34a371250b98980e208a748431b2eeccc167f65ac8bad4a892ebe57e,f79d39bce2b6d0f1a599546743ccc65d46abf92f3fbb3513aecfd12cad77661d
166,1-1/7,1,HBX,1-1,1,7,1-1/7.mat,1-1/7.csv,929fc23f48c75b792183f7253d5047d8403cdcf28a90ae16df1db6a01b1af00a,30c0313116fb75b4f3d4b96522e77692cebb350050f2618f5573504b34eb2dbd
167,1-1/8,1,HBX,1-1,1,8,1-1/8.mat,1-1/8.csv,75d966ed5f45e306a569e0692bf58dc98fdc2ff7a13ed5e4a8b200ba283aaaa4,b37110acbefa8394c8db1de2f40b5ab4d01c936c8d1cc4ca651745375131cd42
168,1-1/9,1,HBX,1-1,1,9,1-1/9.mat,1-1/9.csv,847eef973ddaf608f2c0a0127bea8c420a6900b8cdf3e6cd32bcdb1f2423d40a,55bd942ad1eaedd5f1e440514f272dd6db3b832d489abf6808a13db90bd3ecb7
169,1-1/10,1,HBX,1-1,1,10,1-1/10.mat,1-1/10.csv,3ce4c85bf9fdce3aa0e4e6142761a86585787b3ae86c420ee670ac89a7eeeabc,355f5e381cf9d4e958a69bb692d16c2b0a41f7265e00417f67d074440f8ee715
170,1-1/11,1,HBX,1-1,1,11,1-1/11.mat,1-1/11.csv,ccee4b126b9cb6ac72d3b0d43fbbbd2467bd9535d46641e62db99cfa8cc24640,07c4cf4ba2624c2afbf1524a11b9d80217703715def72cc8d64312ac19177ee9
171,1-1/12,1,HBX,1-1,1,12,1-1/12.mat,1-1/12.csv,5f08734181985588f2d0718e37d6e6d3038f29298c2c317fe8c8adc523a78730,d97d6ace3510aad0ade12dde343d2c806fb5f53cd1032a118ecb67af468013fd
172,1-1/13,1,HBX,1-1,1,13,1-1/13.mat,1-1/13.csv,c117f68b9fe5ab72069a5395c3377c7e31b8a5f0f8e5db0ef161c086d9298904,ffcd46c40567919706ee2d41a6a9d71527729fc2678548258b33c02d98f079c1
173,1-1/14,1,HBX,1-1,1,14,1-1/14.mat,1-1/14.csv,1728e76198a4e22325f5ffc4de2a032a88a4fb84c3e2b30a4f8625a565849e82,f644f1e0db26b0a011c494259592559fc55e2c78a4f8ccb5c64c0f4545fe7778
174,1-1/15,1,HBX,1-1,1,15,1-1/15.mat,1-1/15.csv,5fcaac8e99dd0c9cb45175355704accd31b3ed8e43c03c3b53e891d3d6400166,4a6c0e7dd6b2e4775a7b644cd64859fa3fd3ec96ce67075cd7dc7e77c1343a62
175,1-1/16,1,HBX,1-1,1,16,1-1/16.mat,1-1/16.csv,ae2fb599bdf73309f4ea528baed34a3085107731f01a492756accda94cde161b,b9a21568202c9190c7bb2ada384ba09fa531af5d90a1ebafc94d32482a8c3e8c
176,1-1/17,1,HBX,1-1,1,17,1-1/17.mat,1-1/17.csv,0640f829e23cebbd50e2f2dc951082a2de525e161b2e8a3bdf1ac3db1803f8a0,b40e4475c0c2c00001f64e72eea22ad34577fe31007685d81a8b24456ad4f873
177,1-1/18,1,HBX,1-1,1,18,1-1/18.mat,1-1/18.csv,d6cdf5c8f975457289a911f0ad55edb45ff8c4730cf3af32174cf55838012774,05f1c10776dd9b056d75ae25cecaae38249270ba9845b0c9d3ab9d8d2584f1d9
178,1-1/19,1,HBX,1-1,1,19,1-1/19.mat,1-1/19.csv,7366bbc7e01c253d41be45c96e8cfa2c624b228ec0f2f6cd5da573ded5f452a9,7ccd6e5968c67eda7d72b7dcfba6ebcf1e5de2cf17e3c7db040fe6f1da6551a3
179,1-1/20,1,HBX,1-1,1,20,1-1/20.mat,1-1/20.csv,d9b634b9f0d48295a5ce86de7a241eb7658813265644ec25e2e2a5feb5204eba,a4825cd6e9b7b2679f72f4cfaa30848257f75e812790c1870a20949f8f41ab5c
180,1-1/21,1,HBX,1-1,1,21,1-1/21.mat,1-1/21.csv,a7d42455244118714c06cc1218c9cd48d217e3f0cccd2bf6a1bbd6bdd7342b2b,e6566af0a752bfc8c96ee1cd734c3a8383faa7a5f1688c786ce7540e1c398fcd
181,1-1/22,1,HBX,1-1,1,22,1-1/22.mat,1-1/22.csv,d1c0aca11e38dda53ecc5caf9c712adb1fc9cf8322be541f441dde4dab6d2fd3,cc4939632f6e788b77dd503296b722418e355d0c2e252282f76081a1509feb22
182,1-1/23,1,HBX,1-1,1,23,1-1/23.mat,1-1/23.csv,7935db5d57fba0bff73fbef3a39dcb7df94d0d111b6fa9d66a4a6d82c0b30187,1f2936fb3d077d4c7d85c1719676053e1f2be9e7427f7cfb320a6d8bb757d529
183,1-1/24,1,HBX,1-1,1,24,1-1/24.mat,1-1/24.csv,5ab4bc5cac61977de58d0805f4d75c41d18736a04010dc006cef4ffb8f2bb84b,1612ebfbadc6935bf15e6d38498f6adb15afc2e3e2ab87fc4505c0454728ac1f
184,1-1/25,1,HBX,1-1,1,25,1-1/25.mat,1-1/25.csv,3a79166c686d83fc9bd5727f448f5a21070ef5bca29a545f18727fa79993e87f,d7fdd5b7dc480b615f12694cf945db9ac66da14efb94d9d8b9e6746b39b843ee
185,1-1/26,1,HBX,1-1,1,26,1-1/26.mat,1-1/26.csv,1a4dbcd332f598ca445b8ac9883a0ace940302cea62f1e9bfe2c9963bcf5af84,62d676ca5df8acbfac7e902af9e2f026e2a90a57aa83059899d2db4109168c84
186,1-1/27,1,HBX,1-1,1,27,1-1/27.mat,1-1/27.csv,ffabd26bb6890353929e4e284157f2e5da62c0b002ee4747d12607c40a45f367,5a6240afb7068ad3c77607e91f83fe2dd54bacfbb1851e1e5123a8caabaf1f9f
187,1-1/28,1,HBX,1-1,1,28,1-1/28.mat,1-1/28.csv,b33d9896195c91ce648ce7c7b67f869a2b0ef41b4846cf13500fdd0f566ecfba,a6299e0151a1b3d0df93cfeed32f0033cdb8725222a8083f3c63ff2bb1c0bd87
188,1-1/29,1,HBX,1-1,1,29,1-1/29.mat,1-1/29.csv,5ad142ec0ba3c13aa43879ae69982005414a0c9fee9eb6e6c96f6c62c339af43,3aeea1785f22f56ef983c2b75265b7ee2d9f8340e88cf08e6fe9f41a80bed962
189,1-1/30,1,HBX,1-1,1,30,1-1/30.mat,1-1/30.csv,e6822661ee1bd2d31aec544ddc15542a2302a945309f60b9ebcd5285e94a93d7,d20a720a33cd79dbb13c46a6be5a5f35e314b4a2447676aee6a6a256acde7042
190,1-1/31,1,HBX,1-1,1,31,1-1/31.mat,1-1/31.csv,d92514cfb679cd39fb5310ff729a2c6d151e736387b0be00800f44e1b95f9e8c,66e9dc45cf45a54a1738ee7bb44d4864f74edbe3a6ed483e6c12b5587c8ccbd1
191,1-1/32,1,HBX,1-1,1,32,1-1/32.mat,1-1/32.csv,e1b2778ee11d645d9dd4fd7b83b7ff43ca586f4c3867a8967593e210decf416a,abd0e55c62f1f43f24f1e45f84f3d61b5111897b4aa6a271fc3df8b7a8ac3b06
192,1-1/33,1,HBX,1-1,1,33,1-1/33.mat,1-1/33.csv,d86cfb39828de1a43f7ee966c812be2b35993190db1ae45aa7ee07e66e9340f5,0db643c4f41cb2369942c8263868d20d8fc14e96c17e3ef4780f5bc7dc259449
193,1-1/34,1,HBX,1-1,1,34,1-1/34.mat,1-1/34.csv,8d79527d1280dd198f9bc85dbdb49d861cf54a9d5d1549f7a14fefe2a3ef7490,dd17e4da427518e15f82c07876c4140403c75ce25cb13691de925456e48f2dba
194,1-1/35,1,HBX,1-1,1,35,1-1/35.mat,1-1/35.csv,eb60f084d5af5640482623321adf7f215dcfaff9809d3b269457104088b2f834,8df2b3c0d1a93e931e0d59767575bf6b61951eb44a3054bcc4e7c7dd3023a288
195,1-1/36,1,HBX,1-1,1,36,1-1/36.mat,1-1/36.csv,b29245ba2da58b3e0dfdd0de917d98b5263e263e327e3232e457e01abf67a75c,86fee294c2ce27805b2c8891dc4460b13cc0a0141c4a6560c6e6f5e87df574df
196,1-1/37,1,HBX,1-1,1,37,1-1/37.mat,1-1/37.csv,41b27df2ad4f1ae8f257898381c6bd26db6b4e875d9b638eb96f044a8bc4ffb3,fe91887c49150be4f1592216f1f7709426baa77d30ec4ffa8462dcdf71d65675
197,1-1/38,1,HBX,1-1,1,38,1-1/38.mat,1-1/38.csv,e059f3b4b98176e6bcbf74d618f22638a7edf149c43b000925458e60f5dead6c,c73be6bbe06c58e798b3af25b91109f718baf68f693bb70a0d035cb0b14615f3
198,1-1/39,1,HBX,1-1,1,39,1-1/39.mat,1-1/39.csv,41c074954edcf93707d6b0f968526e68ec730a2f503bbdcb37c09bd6ae0b664a,8a58ce00e55a8e4f7590b5148a3be1cd9e65a18a7063335727fb8c89775907b6
199,1-1/40,1,HBX,1-1,1,40,1-1/40.mat,1-1/40.csv,33cccd41856ba05472ef3353935f8a5adbbcb7102964a2afed934e96f5464a7f,aaa1ba381655c0c5360d470d2d1c0b4bb6bb36fc131e38a74f10c764f817bad3
200,1-1/41,1,HBX,1-1,1,41,1-1/41.mat,1-1/41.csv,f7033f4ad1ab29481097205936cba56955a30c5ebd1f0a73a1ce4ce67cd59f38,4aecb7ee93fc5f0ffd92c6ccddc21c6aec5e2a2d8851291092ba9d251fc476a9
201,1-1/42,1,HBX,1-1,1,42,1-1/42.mat,1-1/42.csv,bb4c358adf045e809bbf87c69757bf32c2c9d64b1e69df43a6fcd2b7546e1576,28caf46558df78cea2859d5858c922ee090a4ac81fca36296fc98f16ee421cc2
202,1-1/43,1,HBX,1-1,1,43,1-1/43.mat,1-1/43.csv,e637f9c5bde879855d1717cccaa5e9b1c46f43a2dc3d2614ee0b790e4efb711a,045d5294e46dcce3623292232d102410d50c0c76b29c0cfad23c607221dacdbc
203,1-1/44,1,HBX,1-1,1,44,1-1/44.mat,1-1/44.csv,72681f62ba92e72237c857076d02c1659bd08318df8131f07e795ce54ed544f7,56dfc518e3d5dd0699c6726fb6017b63f2f9be345f3f0a1f006c7f33c1d77ac8
204,1-1/45,1,HBX,1-1,1,45,1-1/45.mat,1-1/45.csv,c10f12f5bd9aa8204feddaae4b06faaa64d1d8d6055ef9f6bcde4a6afb8765c7,820ac11464a48655714f02b60a4cabd5e42d994e14cddc4b8d180a56776fe446
205,1-1/46,1,HBX,1-1,1,46,1-1/46.mat,1-1/46.csv,03f1b153c65eeb27af4c93e1ade4f25c3425d9ae2f38c107f8191ba2c6475af8,447d764bca2a0b52d3217ba0fc3105d2f5c4b817645eca0be241292fd2855148
206,1-1/47,1,HBX,1-1,1,47,1-1/47.mat,1-1/47.csv,b0cfdd4a953eba3519c7336693ce61eca39005fe7ddbf69ae1d64d289ee13e89,e6fb27eb9351c766e2440994395696fef5abec10993e2f5993e308a0f7772ed9
207,1-1/48,1,HBX,1-1,1,48,1-1/48.mat,1-1/48.csv,b45002c8844d00d3d9f6bd217628cbba927d14124c9c4689060b365b2f978c91,8db5540f54a40d7a4cab74f98ee44aa99be1c391e843441e24a56cf1c071fc29
208,1-1/49,1,HBX,1-1,1,49,1-1/49.mat,1-1/49.csv,b7e2924c31d7e7970da48c4111e0d04f14a92886b4e402fb453f4560f4d6b261,39acc5000bd621deaf1ecd595401a0aac329e617040d1187ac06e43883ba998c
209,1-1/50,1,HBX,1-1,1,50,1-1/50.mat,1-1/50.csv,0c0dc3046520dc9e328fa9e5101238192e99b8a6ef24d1ac14bc67b322aec60c,dccd49fc81d46185d73e6f2d0dcb1c4a9f5e0a1f61927e39bbbffae7e52896d8
210,1-1/51,1,HBX,1-1,1,51,1-1/51.mat,1-1/51.csv,25365f5e3c9abdb185e5672781c9016975359a8b627be09b31e2f49e4ef94737,a675b6fd9ee91ff75e64a51b0bdae089a9ca57d86bb865166a35f5bbc0a3dbd4
211,1-1/52,1,HBX,1-1,1,52,1-1/52.mat,1-1/52.csv,49fffab5ecd07eb7ce1df5a508e9a18a59db77afc8b77aa9e456d2fcc25fd47c,ada14062d7639d6dad63106e5e26349d329a83379b0593e497237f1baed74dda
212,1-1/53,1,HBX,1-1,1,53,1-1/53.mat,1-1/53.csv,a2369a47ce77320e2b0a7cfde76953e532f9ceac022a6dd542ec2dc1bd96efab,2dc9997c5f7e9f74956f84df2ce465df48840079a02e76d4c6df14a025cda868
213,1-1/54,1,HBX,1-1,1,54,1-1/54.mat,1-1/54.csv,03e08138a85b4df8f6aa946fc3d4bc0cb32a8c4ecf27f509abfe44534e4c9216,e5482d1e9bf57458e65476c3f719f9fcdacff3c74fc364265558cc090649a1ce
214,1-1/55,1,HBX,1-1,1,55,1-1/55.mat,1-1/55.csv,81517b194a9a295a53abfccc5907657094790f58a0fbc88109aa96978568d3b2,35fb9a75685d44549e9d86a38406c00a85f3f6735976b007ead464fda9d9daeb
215,1-1/56,1,HBX,1-1,1,56,1-1/56.mat,1-1/56.csv,c5913edcf34334ae6fbf6406f13efc2b8068129a90d856078ae3b1bf6875e06a,973811ecf384653f20954fd2980ae5fb36b9429e15ddca2ce36f4dc2af4eadb2
216,1-1/57,1,HBX,1-1,1,57,1-1/57.mat,1-1/57.csv,0b61e8af3147a8121d411f461935d97bd80097fced207a52194cc0af46db6d74,422b66b33a49dab85f51092fefc662628e9aa77e1731d262a1e11425fdff04e5
217,1-1/58,1,HBX,1-1,1,58,1-1/58.mat,1-1/58.csv,f904b08c995ad04b0b5204de7e3b43b054b0b5671a141be17d41bd52df6ab486,87e97d06cec4a119b68f208d610cc901d5b6fb5c1e663eaab48c853720c190af
218,1-1/59,1,HBX,1-1,1,59,1-1/59.mat,1-1/59.csv,91b1e1e1241a1c61e42e64f65e5065d03bedd30625dd2a4f7a60ff84f9fd02a5,f0e6eb826f4c048841173d1693cde107e720d4b9fd2db5d5482ab56050d15b41
219,1-1/60,1,HBX,1-1,1,60,1-1/60.mat,1-1/60.csv,89c0eb43afe50cd329873c20cfba66a297ee0277f62990f84544b28cb1f693a2,8a9786af394c9baecc1ee27d0f3c091ae5f0f2febb4776e992a48758f38f2a08
