run_id,direction,model,seed,sample_id,source_cube,true_label,condition,full_predicted_label,counterfactual_predicted_label,prediction_changed,full_true_class_probability,counterfactual_true_class_probability,true_class_probability_delta
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/50,0-2,0,spatial_shuffle,0,0,0,0.34064707498256547,0.3749997681219268,0.034352693139361345
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/51,0-2,0,mask_only,0,1,1,0.3197198745281454,0.1401632762984218,-0.17955659822972359
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/51,0-2,0,mean_broadcast,0,0,0,0.3197198745281454,0.42265645521200385,0.10293658068385847
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/51,0-2,0,spatial_shuffle,0,0,0,0.3197198745281454,0.3809488611395002,0.06122898661135484
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/52,0-2,0,mask_only,0,7,1,0.38613613256100116,0.12055852415921971,-0.26557760840178146
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/52,0-2,0,mean_broadcast,0,0,0,0.38613613256100116,0.4178814798369935,0.03174534727599232
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/52,0-2,0,spatial_shuffle,0,0,0,0.38613613256100116,0.4261265402023266,0.03999040764132544
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/53,0-2,0,mask_only,0,7,1,0.45215400066095696,0.1375122527174068,-0.31464174794355015
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/53,0-2,0,mean_broadcast,0,0,0,0.45215400066095696,0.45547135534310695,0.0033173546821499977
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/53,0-2,0,spatial_shuffle,0,0,0,0.45215400066095696,0.45238879012633393,0.0002347894653769722
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/54,0-2,0,mask_only,0,7,1,0.4309467666085152,0.10087014461623696,-0.3300766219922783
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/54,0-2,0,mean_broadcast,0,0,0,0.4309467666085152,0.4153871850683828,-0.015559581540132428
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/54,0-2,0,spatial_shuffle,0,0,0,0.4309467666085152,0.4207017295936555,-0.010245037014859737
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/55,0-2,0,mask_only,0,5,1,0.262519225985993,0.08057511809876645,-0.18194410788722654
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/55,0-2,0,mean_broadcast,0,0,0,0.262519225985993,0.355450946237001,0.09293172025100804
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/55,0-2,0,spatial_shuffle,0,0,0,0.262519225985993,0.3766722784513094,0.11415305246531643
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/56,0-2,0,mask_only,0,5,1,0.3255233655956982,0.08014353718589814,-0.24537982840980008
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/56,0-2,0,mean_broadcast,0,0,0,0.3255233655956982,0.3528001439820985,0.027276778386400302
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/56,0-2,0,spatial_shuffle,0,0,0,0.3255233655956982,0.3721815623485167,0.04665819675281846
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/57,0-2,0,mask_only,3,5,1,0.22736429199646238,0.07483938535190775,-0.15252490664455465
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/57,0-2,0,mean_broadcast,3,0,1,0.22736429199646238,0.23028710687114082,0.0029228148746784366
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/57,0-2,0,spatial_shuffle,3,3,0,0.22736429199646238,0.22300927127902082,-0.004355020717441566
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/58,0-2,0,mask_only,7,7,0,0.07480842521495328,0.05099999107773048,-0.023808434137222792
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/58,0-2,0,mean_broadcast,7,7,0,0.07480842521495328,0.08611179040431205,0.011303365189358774
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/58,0-2,0,spatial_shuffle,7,7,0,0.07480842521495328,0.08647671797244404,0.011668292757490761
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/59,0-2,0,mask_only,0,7,1,0.43079583116517667,0.11760107549519798,-0.3131947556699787
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/59,0-2,0,mean_broadcast,0,0,0,0.43079583116517667,0.4263560334551233,-0.0044397977100533725
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/59,0-2,0,spatial_shuffle,0,0,0,0.43079583116517667,0.4271905154726094,-0.003605315692567279
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/6,0-2,0,mask_only,0,5,1,0.43083375026367277,0.12670129191468676,-0.304132458348986
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/6,0-2,0,mean_broadcast,0,0,0,0.43083375026367277,0.4409096392484961,0.010075888984823311
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/6,0-2,0,spatial_shuffle,0,0,0,0.43083375026367277,0.4372097312326942,0.006375980969021422
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/60,0-2,0,mask_only,0,5,1,0.37918070960181494,0.1278081998860506,-0.2513725097157643
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/60,0-2,0,mean_broadcast,0,0,0,0.37918070960181494,0.4253251576409629,0.04614444803914797
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/60,0-2,0,spatial_shuffle,0,0,0,0.37918070960181494,0.43124793700140146,0.052067227399586524
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/61,0-2,0,mask_only,0,7,1,0.37679649551973665,0.11937323824435041,-0.25742325727538623
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/61,0-2,0,mean_broadcast,0,0,0,0.37679649551973665,0.37513819890499506,-0.0016582966147415945
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/61,0-2,0,spatial_shuffle,0,0,0,0.37679649551973665,0.3776244570523093,0.0008279615325726408
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/62,0-2,0,mask_only,0,7,1,0.4145225149833088,0.11458147725383426,-0.2999410377294745
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/62,0-2,0,mean_broadcast,0,0,0,0.4145225149833088,0.41353269454285674,-0.0009898204404520383
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/62,0-2,0,spatial_shuffle,0,0,0,0.4145225149833088,0.3950424795731011,-0.019480035410207652
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/63,0-2,0,mask_only,0,7,1,0.4520996314725962,0.13312754232802887,-0.3189720891445673
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/63,0-2,0,mean_broadcast,0,0,0,0.4520996314725962,0.45201318731472623,-8.644415786995818e-05
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/63,0-2,0,spatial_shuffle,0,0,0,0.4520996314725962,0.4509837797586999,-0.0011158517138962765
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/64,0-2,0,mask_only,0,7,1,0.4470804601982814,0.13497154464603345,-0.31210891555224796
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/64,0-2,0,mean_broadcast,0,0,0,0.4470804601982814,0.45052887316048845,0.003448412962207048
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/64,0-2,0,spatial_shuffle,0,0,0,0.4470804601982814,0.44949357288873326,0.0024131126904518574
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/65,0-2,0,mask_only,3,5,1,0.1577332255600027,0.058308892850873845,-0.09942433270912884
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/65,0-2,0,mean_broadcast,3,0,1,0.1577332255600027,0.25960407507828154,0.10187084951827885
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/65,0-2,0,spatial_shuffle,3,0,1,0.1577332255600027,0.24316641119776752,0.08543318563776484
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/66,0-2,0,mask_only,0,6,1,0.3140099428633978,0.06799035231826155,-0.24601959054513622
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/66,0-2,0,mean_broadcast,0,0,0,0.3140099428633978,0.33232410598231876,0.01831416311892098
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/66,0-2,0,spatial_shuffle,0,0,0,0.3140099428633978,0.2980710288214659,-0.015938914041931873
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/67,0-2,0,mask_only,0,7,1,0.4262184586918433,0.136627424679181,-0.28959103401266234
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/67,0-2,0,mean_broadcast,0,0,0,0.4262184586918433,0.4470797102440948,0.020861251552251492
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/67,0-2,0,spatial_shuffle,0,0,0,0.4262184586918433,0.4475711917548301,0.021352733062986795
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/68,0-2,0,mask_only,0,7,1,0.41460989190119674,0.12689354828099328,-0.2877163436202035
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/68,0-2,0,mean_broadcast,0,0,0,0.41460989190119674,0.4411120324012105,0.02650214050001376
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/68,0-2,0,spatial_shuffle,0,0,0,0.41460989190119674,0.43855180205579675,0.02394191015460001
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/69,0-2,0,mask_only,3,2,1,0.07973179773392443,0.031123931333005058,-0.04860786640091937
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/69,0-2,0,mean_broadcast,3,3,0,0.07973179773392443,0.129087125299131,0.049355327565206566
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/69,0-2,0,spatial_shuffle,3,3,0,0.07973179773392443,0.10825692941610149,0.02852513168217706
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/7,0-2,0,mask_only,0,7,1,0.4137838183016331,0.07548519122681996,-0.3382986270748131
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/7,0-2,0,mean_broadcast,0,0,0,0.4137838183016331,0.3946772119991984,-0.01910660630243466
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/7,0-2,0,spatial_shuffle,0,0,0,0.4137838183016331,0.3999415501544224,-0.013842268147210679
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/70,0-2,0,mask_only,3,1,1,0.23511021599868162,0.10931513816917765,-0.12579507782950397
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/70,0-2,0,mean_broadcast,3,0,1,0.23511021599868162,0.38367993835329783,0.1485697223546162
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/70,0-2,0,spatial_shuffle,3,0,1,0.23511021599868162,0.3870438062668288,0.1519335902681472
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/71,0-2,0,mask_only,0,7,1,0.4418715312592254,0.128503584041911,-0.3133679472173144
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/71,0-2,0,mean_broadcast,0,0,0,0.4418715312592254,0.4390012326583294,-0.002870298600895993
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/71,0-2,0,spatial_shuffle,0,0,0,0.4418715312592254,0.44191059392195625,3.9062662730848796e-05
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/72,0-2,0,mask_only,0,5,1,0.30911958034081705,0.07777046730511358,-0.23134911303570346
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/72,0-2,0,mean_broadcast,0,0,0,0.30911958034081705,0.38022366869333984,0.0711040883525228
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/72,0-2,0,spatial_shuffle,0,0,0,0.30911958034081705,0.3795507102533846,0.07043112991256756
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/73,0-2,0,mask_only,0,7,1,0.42478696564359897,0.12649008746025134,-0.2982968781833476
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/73,0-2,0,mean_broadcast,0,0,0,0.42478696564359897,0.4172173383637432,-0.007569627279855773
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/73,0-2,0,spatial_shuffle,0,0,0,0.42478696564359897,0.41730859259679165,-0.007478373046807318
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/74,0-2,0,mask_only,0,7,1,0.43434302954889176,0.11423544976230769,-0.32010757978658405
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/74,0-2,0,mean_broadcast,0,0,0,0.43434302954889176,0.4284470427994176,-0.005895986749474169
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/74,0-2,0,spatial_shuffle,0,0,0,0.43434302954889176,0.43118603254995963,-0.0031569969989321267
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/75,0-2,0,mask_only,0,5,1,0.38915332879333486,0.13626607251713105,-0.2528872562762038
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/75,0-2,0,mean_broadcast,0,0,0,0.38915332879333486,0.4350774030636533,0.045924074270318416
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/75,0-2,0,spatial_shuffle,0,0,0,0.38915332879333486,0.42247231541022856,0.0333189866168937
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/76,0-2,0,mask_only,3,2,1,0.09881385355627074,0.0448217171616451,-0.05399213639462565
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/76,0-2,0,mean_broadcast,3,3,0,0.09881385355627074,0.17386834413460306,0.07505449057833231
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/76,0-2,0,spatial_shuffle,3,3,0,0.09881385355627074,0.16332974178335027,0.06451588822707953
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/77,0-2,0,mask_only,7,7,0,0.13388960778956926,0.0796716491492155,-0.05421795864035377
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/77,0-2,0,mean_broadcast,7,7,0,0.13388960778956926,0.098781223321731,-0.03510838446783826
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/77,0-2,0,spatial_shuffle,7,7,0,0.13388960778956926,0.10225759624895353,-0.031632011540615734
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/78,0-2,0,mask_only,0,7,1,0.4452221173254333,0.125142497243042,-0.3200796200823913
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/78,0-2,0,mean_broadcast,0,0,0,0.4452221173254333,0.4437556847276349,-0.0014664325977984394
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/78,0-2,0,spatial_shuffle,0,0,0,0.4452221173254333,0.44112287285311025,-0.004099244472323071
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/79,0-2,0,mask_only,3,6,1,0.06884779749750831,0.049753468810376685,-0.01909432868713163
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/79,0-2,0,mean_broadcast,3,3,0,0.06884779749750831,0.11702386664157662,0.0481760691440683
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/79,0-2,0,spatial_shuffle,3,3,0,0.06884779749750831,0.13520756913725987,0.06635977163975156
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/8,0-2,0,mask_only,4,5,1,0.13991811334197854,0.08646404298026412,-0.053454070361714415
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/8,0-2,0,mean_broadcast,4,4,0,0.13991811334197854,0.15497998879324473,0.015061875451266193
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/8,0-2,0,spatial_shuffle,4,0,1,0.13991811334197854,0.15554387061507777,0.015625757273099228
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/80,0-2,0,mask_only,3,1,1,0.2265333226254976,0.11321416691883039,-0.11331915570666722
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/80,0-2,0,mean_broadcast,3,0,1,0.2265333226254976,0.3485424143806311,0.1220090917551335
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/80,0-2,0,spatial_shuffle,3,0,1,0.2265333226254976,0.3503188553460332,0.12378553272053558
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/9,0-2,0,mask_only,0,7,1,0.3814309491506309,0.12631736145490471,-0.25511358769572623
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/9,0-2,0,mean_broadcast,0,0,0,0.3814309491506309,0.37652646315514166,-0.0049044859954892606
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,0-2/9,0-2,0,spatial_shuffle,0,0,0,0.3814309491506309,0.3767615568709603,-0.004669392279670614
suffix_1_to_2__fusion_net__probability_ensemble,suffix_1_to_2,fusion_net,probability_ensemble,1-2/1,1-2,1,mask_only,6,6,0,0.11996303562833106,0.09849161827658175,-0.021471417351749317
